,Datetime,Site,Latitude,Longitude,hourly_BC
149608,6/21/2017 16:00,63,37.81637,-122.2867,0.42
149609,6/21/2017 17:00,63,37.81637,-122.2867,0.41
149610,6/21/2017 18:00,63,37.81637,-122.2867,0.46
149611,6/21/2017 19:00,63,37.81637,-122.2867,0.39
149612,6/21/2017 20:00,63,37.81637,-122.2867,0.62
149613,6/21/2017 21:00,63,37.81637,-122.2867,0.63
149614,6/21/2017 22:00,63,37.81637,-122.2867,0.64
149615,6/21/2017 23:00,63,37.81637,-122.2867,0.49
149616,6/22/2017 0:00,63,37.81637,-122.2867,0.41
149617,6/22/2017 1:00,63,37.81637,-122.2867,0.34
149618,6/22/2017 2:00,63,37.81637,-122.2867,0.28
149619,6/22/2017 3:00,63,37.81637,-122.2867,0.3
149620,6/22/2017 4:00,63,37.81637,-122.2867,0.44
149621,6/22/2017 5:00,63,37.81637,-122.2867,0.44
149622,6/22/2017 6:00,63,37.81637,-122.2867,0.67
149623,6/22/2017 7:00,63,37.81637,-122.2867,1.09
149624,6/22/2017 8:00,63,37.81637,-122.2867,1.46
149625,6/22/2017 9:00,63,37.81637,-122.2867,1.11
149626,6/22/2017 10:00,63,37.81637,-122.2867,0.98
149627,6/22/2017 11:00,63,37.81637,-122.2867,1.04
149628,6/22/2017 12:00,63,37.81637,-122.2867,0.59
149629,6/22/2017 13:00,63,37.81637,-122.2867,0.7
149630,6/22/2017 14:00,63,37.81637,-122.2867,0.88
149631,6/22/2017 15:00,63,37.81637,-122.2867,1.13
149632,6/22/2017 16:00,63,37.81637,-122.2867,0.54
149633,6/22/2017 17:00,63,37.81637,-122.2867,0.58
149634,6/22/2017 18:00,63,37.81637,-122.2867,0.62
149635,6/22/2017 19:00,63,37.81637,-122.2867,0.44
149636,6/22/2017 20:00,63,37.81637,-122.2867,0.55
149637,6/22/2017 21:00,63,37.81637,-122.2867,0.44
149638,6/22/2017 22:00,63,37.81637,-122.2867,0.44
149639,6/22/2017 23:00,63,37.81637,-122.2867,0.24
149640,6/23/2017 0:00,63,37.81637,-122.2867,0.13
149641,6/23/2017 1:00,63,37.81637,-122.2867,0.17
149642,6/23/2017 2:00,63,37.81637,-122.2867,0.15
149643,6/23/2017 3:00,63,37.81637,-122.2867,0.14
149644,6/23/2017 4:00,63,37.81637,-122.2867,0.29
149645,6/23/2017 5:00,63,37.81637,-122.2867,0.57
149646,6/23/2017 6:00,63,37.81637,-122.2867,0.67
149647,6/23/2017 7:00,63,37.81637,-122.2867,0.9
149648,6/23/2017 8:00,63,37.81637,-122.2867,0.7
149649,6/23/2017 9:00,63,37.81637,-122.2867,0.53
149650,6/23/2017 10:00,63,37.81637,-122.2867,0.4
149651,6/23/2017 11:00,63,37.81637,-122.2867,0.68
149652,6/23/2017 12:00,63,37.81637,-122.2867,0.56
149653,6/23/2017 13:00,63,37.81637,-122.2867,0.64
149654,6/23/2017 14:00,63,37.81637,-122.2867,0.73
149655,6/23/2017 15:00,63,37.81637,-122.2867,0.75
149656,6/23/2017 16:00,63,37.81637,-122.2867,0.67
149657,6/23/2017 17:00,63,37.81637,-122.2867,0.43
149658,6/23/2017 18:00,63,37.81637,-122.2867,0.48
149659,6/23/2017 19:00,63,37.81637,-122.2867,0.48
149660,6/23/2017 20:00,63,37.81637,-122.2867,0.51
149661,6/23/2017 21:00,63,37.81637,-122.2867,0.37
149662,6/23/2017 22:00,63,37.81637,-122.2867,0.27
149663,6/23/2017 23:00,63,37.81637,-122.2867,0.24
149664,6/24/2017 0:00,63,37.81637,-122.2867,0.21
149665,6/24/2017 1:00,63,37.81637,-122.2867,0.16
149666,6/24/2017 2:00,63,37.81637,-122.2867,0.14
149667,6/24/2017 3:00,63,37.81637,-122.2867,0.17
149668,6/24/2017 4:00,63,37.81637,-122.2867,0.08
149669,6/24/2017 5:00,63,37.81637,-122.2867,0.17
149670,6/24/2017 6:00,63,37.81637,-122.2867,0.36
149671,6/24/2017 7:00,63,37.81637,-122.2867,0.47
149672,6/24/2017 8:00,63,37.81637,-122.2867,0.24
149673,6/24/2017 9:00,63,37.81637,-122.2867,0.23
149674,6/24/2017 10:00,63,37.81637,-122.2867,0.33
149675,6/24/2017 11:00,63,37.81637,-122.2867,0.35
149676,6/24/2017 12:00,63,37.81637,-122.2867,0.33
149677,6/24/2017 13:00,63,37.81637,-122.2867,0.42
149678,6/24/2017 14:00,63,37.81637,-122.2867,0.3
149679,6/24/2017 15:00,63,37.81637,-122.2867,0.28
149680,6/24/2017 16:00,63,37.81637,-122.2867,0.33
149681,6/24/2017 17:00,63,37.81637,-122.2867,0.5
149682,6/24/2017 18:00,63,37.81637,-122.2867,0.45
149683,6/24/2017 19:00,63,37.81637,-122.2867,0.47
149684,6/24/2017 20:00,63,37.81637,-122.2867,0.45
149685,6/24/2017 21:00,63,37.81637,-122.2867,0.61
149686,6/24/2017 22:00,63,37.81637,-122.2867,0.45
149687,6/24/2017 23:00,63,37.81637,-122.2867,0.36
149688,6/25/2017 0:00,63,37.81637,-122.2867,0.35
149689,6/25/2017 1:00,63,37.81637,-122.2867,0.34
149690,6/25/2017 2:00,63,37.81637,-122.2867,0.28
149691,6/25/2017 3:00,63,37.81637,-122.2867,0.22
149692,6/25/2017 4:00,63,37.81637,-122.2867,0.06
149693,6/25/2017 5:00,63,37.81637,-122.2867,0.15
149694,6/25/2017 6:00,63,37.81637,-122.2867,0.14
149695,6/25/2017 7:00,63,37.81637,-122.2867,0.2
149696,6/25/2017 8:00,63,37.81637,-122.2867,0.22
149697,6/25/2017 9:00,63,37.81637,-122.2867,0.19
149698,6/25/2017 10:00,63,37.81637,-122.2867,0.29
149699,6/25/2017 11:00,63,37.81637,-122.2867,0.1
149700,6/25/2017 12:00,63,37.81637,-122.2867,0.09
149701,6/25/2017 13:00,63,37.81637,-122.2867,0.13
149702,6/25/2017 14:00,63,37.81637,-122.2867,0.13
149703,6/25/2017 15:00,63,37.81637,-122.2867,0.19
149704,6/25/2017 16:00,63,37.81637,-122.2867,0.28
149705,6/25/2017 17:00,63,37.81637,-122.2867,0.33
149706,6/25/2017 18:00,63,37.81637,-122.2867,0.33
149707,6/25/2017 19:00,63,37.81637,-122.2867,0.38
149708,6/25/2017 20:00,63,37.81637,-122.2867,0.42
149709,6/25/2017 21:00,63,37.81637,-122.2867,0.35
149710,6/25/2017 22:00,63,37.81637,-122.2867,0.37
149711,6/25/2017 23:00,63,37.81637,-122.2867,0.35
149712,6/26/2017 0:00,63,37.81637,-122.2867,0.31
149713,6/26/2017 1:00,63,37.81637,-122.2867,0.24
149714,6/26/2017 2:00,63,37.81637,-122.2867,0.17
149715,6/26/2017 3:00,63,37.81637,-122.2867,0.23
149716,6/26/2017 4:00,63,37.81637,-122.2867,0.32
149717,6/26/2017 5:00,63,37.81637,-122.2867,0.56
149718,6/26/2017 6:00,63,37.81637,-122.2867,0.78
149719,6/26/2017 7:00,63,37.81637,-122.2867,0.63
149720,6/26/2017 8:00,63,37.81637,-122.2867,0.58
149721,6/26/2017 9:00,63,37.81637,-122.2867,0.59
149722,6/26/2017 10:00,63,37.81637,-122.2867,0.5
149723,6/26/2017 11:00,63,37.81637,-122.2867,0.64
149724,6/26/2017 12:00,63,37.81637,-122.2867,0.28
149725,6/26/2017 13:00,63,37.81637,-122.2867,0.53
149726,6/26/2017 14:00,63,37.81637,-122.2867,0.54
149727,6/26/2017 15:00,63,37.81637,-122.2867,0.74
149728,6/26/2017 16:00,63,37.81637,-122.2867,0.62
149729,6/26/2017 17:00,63,37.81637,-122.2867,0.59
149730,6/26/2017 18:00,63,37.81637,-122.2867,0.52
149731,6/26/2017 19:00,63,37.81637,-122.2867,0.56
149732,6/26/2017 20:00,63,37.81637,-122.2867,0.46
149733,6/26/2017 21:00,63,37.81637,-122.2867,0.34
149734,6/26/2017 22:00,63,37.81637,-122.2867,0.28
149735,6/26/2017 23:00,63,37.81637,-122.2867,0.24
149736,6/27/2017 0:00,63,37.81637,-122.2867,0.2
149737,6/27/2017 1:00,63,37.81637,-122.2867,0.24
149738,6/27/2017 2:00,63,37.81637,-122.2867,0.24
149739,6/27/2017 3:00,63,37.81637,-122.2867,0.23
149740,6/27/2017 4:00,63,37.81637,-122.2867,0.25
149741,6/27/2017 5:00,63,37.81637,-122.2867,0.3
149742,6/27/2017 6:00,63,37.81637,-122.2867,0.43
149743,6/27/2017 7:00,63,37.81637,-122.2867,0.6
149744,6/27/2017 8:00,63,37.81637,-122.2867,0.71
149745,6/27/2017 9:00,63,37.81637,-122.2867,0.62
149746,6/27/2017 10:00,63,37.81637,-122.2867,0.62
149747,6/27/2017 11:00,63,37.81637,-122.2867,0.77
149748,6/27/2017 12:00,63,37.81637,-122.2867,0.47
149749,6/27/2017 13:00,63,37.81637,-122.2867,0.51
149750,6/27/2017 14:00,63,37.81637,-122.2867,0.39
149751,6/27/2017 15:00,63,37.81637,-122.2867,0.56
149752,6/27/2017 16:00,63,37.81637,-122.2867,0.82
149753,6/27/2017 17:00,63,37.81637,-122.2867,0.57
149754,6/27/2017 18:00,63,37.81637,-122.2867,0.48
149755,6/27/2017 19:00,63,37.81637,-122.2867,0.46
149756,6/27/2017 20:00,63,37.81637,-122.2867,0.42
149757,6/27/2017 21:00,63,37.81637,-122.2867,0.39
149758,6/27/2017 22:00,63,37.81637,-122.2867,0.39
149759,6/27/2017 23:00,63,37.81637,-122.2867,0.28
149760,6/28/2017 0:00,63,37.81637,-122.2867,0.31
149761,6/28/2017 1:00,63,37.81637,-122.2867,0.24
149762,6/28/2017 2:00,63,37.81637,-122.2867,0.28
149763,6/28/2017 3:00,63,37.81637,-122.2867,0.3
149764,6/28/2017 4:00,63,37.81637,-122.2867,0.37
149765,6/28/2017 5:00,63,37.81637,-122.2867,0.6
149766,6/28/2017 6:00,63,37.81637,-122.2867,0.52
149767,6/28/2017 7:00,63,37.81637,-122.2867,0.45
149768,6/28/2017 8:00,63,37.81637,-122.2867,0.5
149769,6/28/2017 9:00,63,37.81637,-122.2867,0.5
149770,6/28/2017 10:00,63,37.81637,-122.2867,0.51
149771,6/28/2017 11:00,63,37.81637,-122.2867,0.53
149772,6/28/2017 12:00,63,37.81637,-122.2867,0.57
149773,6/28/2017 13:00,63,37.81637,-122.2867,0.44
149774,6/28/2017 14:00,63,37.81637,-122.2867,0.73
149775,6/28/2017 15:00,63,37.81637,-122.2867,0.73
149776,6/28/2017 16:00,63,37.81637,-122.2867,0.68
149777,6/28/2017 17:00,63,37.81637,-122.2867,0.61
149778,6/28/2017 18:00,63,37.81637,-122.2867,0.66
149779,6/28/2017 19:00,63,37.81637,-122.2867,0.71
149780,6/28/2017 20:00,63,37.81637,-122.2867,0.58
149781,6/28/2017 21:00,63,37.81637,-122.2867,0.43
149782,6/28/2017 22:00,63,37.81637,-122.2867,0.34
149783,6/28/2017 23:00,63,37.81637,-122.2867,0.32
149784,6/29/2017 0:00,63,37.81637,-122.2867,0.35
149785,6/29/2017 1:00,63,37.81637,-122.2867,0.29
149786,6/29/2017 2:00,63,37.81637,-122.2867,0.35
149787,6/29/2017 3:00,63,37.81637,-122.2867,0.29
149788,6/29/2017 4:00,63,37.81637,-122.2867,0.37
149789,6/29/2017 5:00,63,37.81637,-122.2867,0.35
149790,6/29/2017 6:00,63,37.81637,-122.2867,0.43
149791,6/29/2017 7:00,63,37.81637,-122.2867,1.04
149792,6/29/2017 8:00,63,37.81637,-122.2867,0.66
149793,6/29/2017 9:00,63,37.81637,-122.2867,0.63
149794,6/29/2017 10:00,63,37.81637,-122.2867,0.64
149795,6/29/2017 11:00,63,37.81637,-122.2867,0.93
149796,6/29/2017 12:00,63,37.81637,-122.2867,0.64
149797,6/29/2017 13:00,63,37.81637,-122.2867,1.02
149798,6/29/2017 14:00,63,37.81637,-122.2867,0.77
149799,6/29/2017 15:00,63,37.81637,-122.2867,0.71
149800,6/29/2017 16:00,63,37.81637,-122.2867,0.78
149801,6/29/2017 17:00,63,37.81637,-122.2867,0.56
149802,6/29/2017 18:00,63,37.81637,-122.2867,0.7
149803,6/29/2017 19:00,63,37.81637,-122.2867,0.68
149804,6/29/2017 20:00,63,37.81637,-122.2867,0.56
149805,6/29/2017 21:00,63,37.81637,-122.2867,0.41
149806,6/29/2017 22:00,63,37.81637,-122.2867,0.29
149807,6/29/2017 23:00,63,37.81637,-122.2867,0.26
149808,6/30/2017 0:00,63,37.81637,-122.2867,0.3
149809,6/30/2017 1:00,63,37.81637,-122.2867,0.26
149810,6/30/2017 2:00,63,37.81637,-122.2867,0.2
149811,6/30/2017 3:00,63,37.81637,-122.2867,0.24
149812,6/30/2017 4:00,63,37.81637,-122.2867,0.17
149813,6/30/2017 5:00,63,37.81637,-122.2867,0.37
149814,6/30/2017 6:00,63,37.81637,-122.2867,0.44
149815,6/30/2017 7:00,63,37.81637,-122.2867,0.59
149816,6/30/2017 8:00,63,37.81637,-122.2867,0.67
149817,6/30/2017 9:00,63,37.81637,-122.2867,0.56
149818,6/30/2017 10:00,63,37.81637,-122.2867,0.58
149819,6/30/2017 11:00,63,37.81637,-122.2867,0.62
149820,6/30/2017 12:00,63,37.81637,-122.2867,
149821,6/30/2017 13:00,63,37.81637,-122.2867,0.47
149822,6/30/2017 14:00,63,37.81637,-122.2867,0.53
149823,6/30/2017 15:00,63,37.81637,-122.2867,0.53
149824,6/30/2017 16:00,63,37.81637,-122.2867,0.66
149825,6/30/2017 17:00,63,37.81637,-122.2867,0.62
149826,6/30/2017 18:00,63,37.81637,-122.2867,0.42
149827,6/30/2017 19:00,63,37.81637,-122.2867,0.33
149828,6/30/2017 20:00,63,37.81637,-122.2867,0.31
149829,6/30/2017 21:00,63,37.81637,-122.2867,0.22
149830,6/30/2017 22:00,63,37.81637,-122.2867,0.24
149831,6/30/2017 23:00,63,37.81637,-122.2867,0.17
149832,7/1/2017 0:00,63,37.81637,-122.2867,0.14
149833,7/1/2017 1:00,63,37.81637,-122.2867,0.12
149834,7/1/2017 2:00,63,37.81637,-122.2867,0.14
149835,7/1/2017 3:00,63,37.81637,-122.2867,0.2
149836,7/1/2017 4:00,63,37.81637,-122.2867,0.18
149837,7/1/2017 5:00,63,37.81637,-122.2867,0.18
149838,7/1/2017 6:00,63,37.81637,-122.2867,0.38
149839,7/1/2017 7:00,63,37.81637,-122.2867,0.19
149840,7/1/2017 8:00,63,37.81637,-122.2867,0.17
149841,7/1/2017 9:00,63,37.81637,-122.2867,0.33
149842,7/1/2017 10:00,63,37.81637,-122.2867,0.18
149843,7/1/2017 11:00,63,37.81637,-122.2867,0.26
149844,7/1/2017 12:00,63,37.81637,-122.2867,0.26
149845,7/1/2017 13:00,63,37.81637,-122.2867,0.43
149846,7/1/2017 14:00,63,37.81637,-122.2867,0.32
149847,7/1/2017 15:00,63,37.81637,-122.2867,0.29
149848,7/1/2017 16:00,63,37.81637,-122.2867,0.3
149849,7/1/2017 17:00,63,37.81637,-122.2867,0.34
149850,7/1/2017 18:00,63,37.81637,-122.2867,0.31
149851,7/1/2017 19:00,63,37.81637,-122.2867,0.42
149852,7/1/2017 20:00,63,37.81637,-122.2867,0.3
149853,7/1/2017 21:00,63,37.81637,-122.2867,0.71
149854,7/1/2017 22:00,63,37.81637,-122.2867,0.24
149855,7/1/2017 23:00,63,37.81637,-122.2867,0.18
149856,7/2/2017 0:00,63,37.81637,-122.2867,0.41
149857,7/2/2017 1:00,63,37.81637,-122.2867,0.17
149858,7/2/2017 2:00,63,37.81637,-122.2867,0.27
149859,7/2/2017 3:00,63,37.81637,-122.2867,0.2
149860,7/2/2017 4:00,63,37.81637,-122.2867,0.17
149861,7/2/2017 5:00,63,37.81637,-122.2867,0.27
149862,7/2/2017 6:00,63,37.81637,-122.2867,0.69
149863,7/2/2017 7:00,63,37.81637,-122.2867,0.23
149864,7/2/2017 8:00,63,37.81637,-122.2867,0.22
149865,7/2/2017 9:00,63,37.81637,-122.2867,0.19
149866,7/2/2017 10:00,63,37.81637,-122.2867,0.32
149867,7/2/2017 11:00,63,37.81637,-122.2867,0.28
149868,7/2/2017 12:00,63,37.81637,-122.2867,0.31
149869,7/2/2017 13:00,63,37.81637,-122.2867,0.26
149870,7/2/2017 14:00,63,37.81637,-122.2867,0.23
149871,7/2/2017 15:00,63,37.81637,-122.2867,0.18
149872,7/2/2017 16:00,63,37.81637,-122.2867,0.29
149873,7/2/2017 17:00,63,37.81637,-122.2867,0.27
149874,7/2/2017 18:00,63,37.81637,-122.2867,0.2
149875,7/2/2017 19:00,63,37.81637,-122.2867,0.27
149876,7/2/2017 20:00,63,37.81637,-122.2867,0.33
149877,7/2/2017 21:00,63,37.81637,-122.2867,0.35
149878,7/2/2017 22:00,63,37.81637,-122.2867,0.36
149879,7/2/2017 23:00,63,37.81637,-122.2867,0.48
149880,7/3/2017 0:00,63,37.81637,-122.2867,0.31
149881,7/3/2017 1:00,63,37.81637,-122.2867,0.34
149882,7/3/2017 2:00,63,37.81637,-122.2867,0.33
149883,7/3/2017 3:00,63,37.81637,-122.2867,0.36
149884,7/3/2017 4:00,63,37.81637,-122.2867,0.41
149885,7/3/2017 5:00,63,37.81637,-122.2867,0.35
149886,7/3/2017 6:00,63,37.81637,-122.2867,0.55
149887,7/3/2017 7:00,63,37.81637,-122.2867,0.73
149888,7/3/2017 8:00,63,37.81637,-122.2867,0.6
149889,7/3/2017 9:00,63,37.81637,-122.2867,0.33
149890,7/3/2017 10:00,63,37.81637,-122.2867,0.39
149891,7/3/2017 11:00,63,37.81637,-122.2867,0.34
149892,7/3/2017 12:00,63,37.81637,-122.2867,0.3
149893,7/3/2017 13:00,63,37.81637,-122.2867,0.39
149894,7/3/2017 14:00,63,37.81637,-122.2867,0.3
149895,7/3/2017 15:00,63,37.81637,-122.2867,0.34
149896,7/3/2017 16:00,63,37.81637,-122.2867,0.45
149897,7/3/2017 17:00,63,37.81637,-122.2867,0.32
149898,7/3/2017 18:00,63,37.81637,-122.2867,0.19
149899,7/3/2017 19:00,63,37.81637,-122.2867,0.39
149900,7/3/2017 20:00,63,37.81637,-122.2867,0.25
149901,7/3/2017 21:00,63,37.81637,-122.2867,0.29
149902,7/3/2017 22:00,63,37.81637,-122.2867,0.32
149903,7/3/2017 23:00,63,37.81637,-122.2867,0.24
149904,7/4/2017 0:00,63,37.81637,-122.2867,0.14
149905,7/4/2017 1:00,63,37.81637,-122.2867,0.16
149906,7/4/2017 2:00,63,37.81637,-122.2867,0.23
149907,7/4/2017 3:00,63,37.81637,-122.2867,0.4
149908,7/4/2017 4:00,63,37.81637,-122.2867,0.3
149909,7/4/2017 5:00,63,37.81637,-122.2867,0.26
149910,7/4/2017 6:00,63,37.81637,-122.2867,0.25
149911,7/4/2017 7:00,63,37.81637,-122.2867,0.16
149912,7/4/2017 8:00,63,37.81637,-122.2867,0.19
149913,7/4/2017 9:00,63,37.81637,-122.2867,0.18
149914,7/4/2017 10:00,63,37.81637,-122.2867,0.21
149915,7/4/2017 11:00,63,37.81637,-122.2867,0.18
149916,7/4/2017 12:00,63,37.81637,-122.2867,0.18
149917,7/4/2017 13:00,63,37.81637,-122.2867,0.2
149918,7/4/2017 14:00,63,37.81637,-122.2867,0.17
149919,7/4/2017 15:00,63,37.81637,-122.2867,0.27
149920,7/4/2017 16:00,63,37.81637,-122.2867,0.15
149921,7/4/2017 17:00,63,37.81637,-122.2867,0.18
149922,7/4/2017 18:00,63,37.81637,-122.2867,0.28
149923,7/4/2017 19:00,63,37.81637,-122.2867,0.49
149924,7/4/2017 20:00,63,37.81637,-122.2867,0.37
149925,7/4/2017 21:00,63,37.81637,-122.2867,0.35
149926,7/4/2017 22:00,63,37.81637,-122.2867,0.37
149927,7/4/2017 23:00,63,37.81637,-122.2867,0.35
149928,7/5/2017 0:00,63,37.81637,-122.2867,0.24
149929,7/5/2017 1:00,63,37.81637,-122.2867,0.17
149930,7/5/2017 2:00,63,37.81637,-122.2867,0.1
149931,7/5/2017 3:00,63,37.81637,-122.2867,0.34
149932,7/5/2017 4:00,63,37.81637,-122.2867,0.19
149933,7/5/2017 5:00,63,37.81637,-122.2867,0.33
149934,7/5/2017 6:00,63,37.81637,-122.2867,0.42
149935,7/5/2017 7:00,63,37.81637,-122.2867,0.46
149936,7/5/2017 8:00,63,37.81637,-122.2867,0.45
149937,7/5/2017 9:00,63,37.81637,-122.2867,0.82
149938,7/5/2017 10:00,63,37.81637,-122.2867,0.61
149939,7/5/2017 11:00,63,37.81637,-122.2867,0.5
149940,7/5/2017 12:00,63,37.81637,-122.2867,1.02
149941,7/5/2017 13:00,63,37.81637,-122.2867,0.51
149942,7/5/2017 14:00,63,37.81637,-122.2867,0.61
149943,7/5/2017 15:00,63,37.81637,-122.2867,0.47
149944,7/5/2017 16:00,63,37.81637,-122.2867,0.51
149945,7/5/2017 17:00,63,37.81637,-122.2867,0.54
149946,7/5/2017 18:00,63,37.81637,-122.2867,0.45
149947,7/5/2017 19:00,63,37.81637,-122.2867,0.47
149948,7/5/2017 20:00,63,37.81637,-122.2867,0.67
149949,7/5/2017 21:00,63,37.81637,-122.2867,0.52
149950,7/5/2017 22:00,63,37.81637,-122.2867,0.55
149951,7/5/2017 23:00,63,37.81637,-122.2867,0.36
149952,7/6/2017 0:00,63,37.81637,-122.2867,0.48
149953,7/6/2017 1:00,63,37.81637,-122.2867,0.44
149954,7/6/2017 2:00,63,37.81637,-122.2867,0.34
149955,7/6/2017 3:00,63,37.81637,-122.2867,0.59
149956,7/6/2017 4:00,63,37.81637,-122.2867,0.33
149957,7/6/2017 5:00,63,37.81637,-122.2867,0.4
149958,7/6/2017 6:00,63,37.81637,-122.2867,0.67
149959,7/6/2017 7:00,63,37.81637,-122.2867,1.19
149960,7/6/2017 8:00,63,37.81637,-122.2867,0.93
149961,7/6/2017 9:00,63,37.81637,-122.2867,0.83
149962,7/6/2017 10:00,63,37.81637,-122.2867,0.87
149963,7/6/2017 11:00,63,37.81637,-122.2867,0.69
149964,7/6/2017 12:00,63,37.81637,-122.2867,0.92
149965,7/6/2017 13:00,63,37.81637,-122.2867,1.04
149966,7/6/2017 14:00,63,37.81637,-122.2867,0.72
149967,7/6/2017 15:00,63,37.81637,-122.2867,0.58
149968,7/6/2017 16:00,63,37.81637,-122.2867,0.75
149969,7/6/2017 17:00,63,37.81637,-122.2867,0.79
149970,7/6/2017 18:00,63,37.81637,-122.2867,0.63
149971,7/6/2017 19:00,63,37.81637,-122.2867,0.89
149972,7/6/2017 20:00,63,37.81637,-122.2867,0.91
149973,7/6/2017 21:00,63,37.81637,-122.2867,0.92
149974,7/6/2017 22:00,63,37.81637,-122.2867,0.78
149975,7/6/2017 23:00,63,37.81637,-122.2867,1.12
149976,7/7/2017 0:00,63,37.81637,-122.2867,0.64
149977,7/7/2017 1:00,63,37.81637,-122.2867,0.5
149978,7/7/2017 2:00,63,37.81637,-122.2867,0.64
149979,7/7/2017 3:00,63,37.81637,-122.2867,0.64
149980,7/7/2017 4:00,63,37.81637,-122.2867,0.77
149981,7/7/2017 5:00,63,37.81637,-122.2867,1.55
149982,7/7/2017 6:00,63,37.81637,-122.2867,1.29
149983,7/7/2017 7:00,63,37.81637,-122.2867,1.81
149984,7/7/2017 8:00,63,37.81637,-122.2867,2.17
149985,7/7/2017 9:00,63,37.81637,-122.2867,2.3
149986,7/7/2017 10:00,63,37.81637,-122.2867,1.32
149987,7/7/2017 11:00,63,37.81637,-122.2867,1.24
149988,7/7/2017 12:00,63,37.81637,-122.2867,1.02
149989,7/7/2017 13:00,63,37.81637,-122.2867,1.27
149990,7/7/2017 14:00,63,37.81637,-122.2867,
149991,7/7/2017 15:00,63,37.81637,-122.2867,
149992,7/7/2017 16:00,63,37.81637,-122.2867,
149993,7/7/2017 17:00,63,37.81637,-122.2867,
149994,7/7/2017 18:00,63,37.81637,-122.2867,
149995,7/7/2017 19:00,63,37.81637,-122.2867,
149996,7/7/2017 20:00,63,37.81637,-122.2867,
149997,7/7/2017 21:00,63,37.81637,-122.2867,
149998,7/7/2017 22:00,63,37.81637,-122.2867,
149999,7/7/2017 23:00,63,37.81637,-122.2867,
150000,7/8/2017 0:00,63,37.81637,-122.2867,
150001,7/8/2017 1:00,63,37.81637,-122.2867,
150002,7/8/2017 2:00,63,37.81637,-122.2867,
150003,7/8/2017 3:00,63,37.81637,-122.2867,
150004,7/8/2017 4:00,63,37.81637,-122.2867,
150005,7/8/2017 5:00,63,37.81637,-122.2867,
150006,7/8/2017 6:00,63,37.81637,-122.2867,
150007,7/8/2017 7:00,63,37.81637,-122.2867,
150008,7/8/2017 8:00,63,37.81637,-122.2867,
150009,7/8/2017 9:00,63,37.81637,-122.2867,
150010,7/8/2017 10:00,63,37.81637,-122.2867,
150011,7/8/2017 11:00,63,37.81637,-122.2867,
150012,7/8/2017 12:00,63,37.81637,-122.2867,
150013,7/8/2017 13:00,63,37.81637,-122.2867,
150014,7/8/2017 14:00,63,37.81637,-122.2867,
150015,7/8/2017 15:00,63,37.81637,-122.2867,
150016,7/8/2017 16:00,63,37.81637,-122.2867,
150017,7/8/2017 17:00,63,37.81637,-122.2867,
150018,7/8/2017 18:00,63,37.81637,-122.2867,
150019,7/8/2017 19:00,63,37.81637,-122.2867,
150020,7/8/2017 20:00,63,37.81637,-122.2867,
150021,7/8/2017 21:00,63,37.81637,-122.2867,
150022,7/8/2017 22:00,63,37.81637,-122.2867,
150023,7/8/2017 23:00,63,37.81637,-122.2867,
150024,7/9/2017 0:00,63,37.81637,-122.2867,
150025,7/9/2017 1:00,63,37.81637,-122.2867,
150026,7/9/2017 2:00,63,37.81637,-122.2867,
150027,7/9/2017 3:00,63,37.81637,-122.2867,
150028,7/9/2017 4:00,63,37.81637,-122.2867,
150029,7/9/2017 5:00,63,37.81637,-122.2867,
150030,7/9/2017 6:00,63,37.81637,-122.2867,
150031,7/9/2017 7:00,63,37.81637,-122.2867,
150032,7/9/2017 8:00,63,37.81637,-122.2867,
150033,7/9/2017 9:00,63,37.81637,-122.2867,
150034,7/9/2017 10:00,63,37.81637,-122.2867,
150035,7/9/2017 11:00,63,37.81637,-122.2867,
150036,7/9/2017 12:00,63,37.81637,-122.2867,
150037,7/9/2017 13:00,63,37.81637,-122.2867,
150038,7/9/2017 14:00,63,37.81637,-122.2867,
150039,7/9/2017 15:00,63,37.81637,-122.2867,
150040,7/9/2017 16:00,63,37.81637,-122.2867,
150041,7/9/2017 17:00,63,37.81637,-122.2867,
150042,7/9/2017 18:00,63,37.81637,-122.2867,
150043,7/9/2017 19:00,63,37.81637,-122.2867,
150044,7/9/2017 20:00,63,37.81637,-122.2867,
150045,7/9/2017 21:00,63,37.81637,-122.2867,
150046,7/9/2017 22:00,63,37.81637,-122.2867,
150047,7/9/2017 23:00,63,37.81637,-122.2867,
150048,7/10/2017 0:00,63,37.81637,-122.2867,
150049,7/10/2017 1:00,63,37.81637,-122.2867,
150050,7/10/2017 2:00,63,37.81637,-122.2867,
150051,7/10/2017 3:00,63,37.81637,-122.2867,
150052,7/10/2017 4:00,63,37.81637,-122.2867,
150053,7/10/2017 5:00,63,37.81637,-122.2867,
150054,7/10/2017 6:00,63,37.81637,-122.2867,
150055,7/10/2017 7:00,63,37.81637,-122.2867,
150056,7/10/2017 8:00,63,37.81637,-122.2867,
150057,7/10/2017 9:00,63,37.81637,-122.2867,
150058,7/10/2017 10:00,63,37.81637,-122.2867,
150059,7/10/2017 11:00,63,37.81637,-122.2867,
150060,7/10/2017 12:00,63,37.81637,-122.2867,
150061,7/10/2017 13:00,63,37.81637,-122.2867,
150062,7/10/2017 14:00,63,37.81637,-122.2867,
150063,7/10/2017 15:00,63,37.81637,-122.2867,
150064,7/10/2017 16:00,63,37.81637,-122.2867,
150065,7/10/2017 17:00,63,37.81637,-122.2867,
